"","region.type","region","year","week","time","unweighted_ili","ili_count","patient_count","provider_count","weighted_ili","time_index","season","season_week"
"17299","States","Kansas",2017,5,2017-01-28 19:00:00,8.52463,635,7449,28,NA,17194,"2016/2017",27
"17300","States","Kentucky",2017,5,2017-01-28 19:00:00,4.51889,464,10268,27,NA,17194,"2016/2017",27
"17301","States","Louisiana",2017,5,2017-01-28 19:00:00,NA,NA,NA,NA,NA,17194,"2016/2017",27
"17302","States","Maine",2017,5,2017-01-28 19:00:00,0.931446,50,5368,28,NA,17194,"2016/2017",27
"17303","States","Maryland",2017,5,2017-01-28 19:00:00,2.90698,275,9460,42,NA,17194,"2016/2017",27
"17304","States","Massachusetts",2017,5,2017-01-28 19:00:00,2.23652,737,32953,47,NA,17194,"2016/2017",27
"17305","States","Michigan",2017,5,2017-01-28 19:00:00,3.16458,777,24553,77,NA,17194,"2016/2017",27
"17306","States","Minnesota",2017,5,2017-01-28 19:00:00,3.44587,247,7168,21,NA,17194,"2016/2017",27
"17307","States","Mississippi",2017,5,2017-01-28 19:00:00,5.50059,1112,20216,51,NA,17194,"2016/2017",27
"17308","States","Missouri",2017,5,2017-01-28 19:00:00,6.49829,476,7325,18,NA,17194,"2016/2017",27
"17309","States","Montana",2017,5,2017-01-28 19:00:00,0.504484,18,3568,9,NA,17194,"2016/2017",27
"17310","States","Nebraska",2017,5,2017-01-28 19:00:00,3.20242,106,3310,13,NA,17194,"2016/2017",27
"17311","States","Nevada",2017,5,2017-01-28 19:00:00,1.76521,332,18808,35,NA,17194,"2016/2017",27
"17312","States","New Hampshire",2017,5,2017-01-28 19:00:00,0.632431,25,3953,20,NA,17194,"2016/2017",27
"17313","States","New Jersey",2017,5,2017-01-28 19:00:00,6.77123,1170,17279,31,NA,17194,"2016/2017",27
"17314","States","New Mexico",2017,5,2017-01-28 19:00:00,4.10959,504,12264,27,NA,17194,"2016/2017",27
"17315","States","New York",2017,5,2017-01-28 19:00:00,8.68115,1431,16484,69,NA,17194,"2016/2017",27
"17316","States","North Carolina",2017,5,2017-01-28 19:00:00,5.17611,773,14934,48,NA,17194,"2016/2017",27
"17317","States","North Dakota",2017,5,2017-01-28 19:00:00,3.77868,84,2223,9,NA,17194,"2016/2017",27
"17318","States","Ohio",2017,5,2017-01-28 19:00:00,1.70751,533,31215,66,NA,17194,"2016/2017",27
"17319","States","Oklahoma",2017,5,2017-01-28 19:00:00,15.5039,780,5031,17,NA,17194,"2016/2017",27
"17320","States","Oregon",2017,5,2017-01-28 19:00:00,3.2287,180,5575,21,NA,17194,"2016/2017",27
"17321","States","Pennsylvania",2017,5,2017-01-28 19:00:00,4.18771,655,15641,58,NA,17194,"2016/2017",27
"17322","States","Rhode Island",2017,5,2017-01-28 19:00:00,2.48487,115,4628,16,NA,17194,"2016/2017",27
"17323","States","South Carolina",2017,5,2017-01-28 19:00:00,7.10465,425,5982,13,NA,17194,"2016/2017",27
"17324","States","South Dakota",2017,5,2017-01-28 19:00:00,4.05593,409,10084,34,NA,17194,"2016/2017",27
"17325","States","Tennessee",2017,5,2017-01-28 19:00:00,4.93514,544,11023,57,NA,17194,"2016/2017",27
"17326","States","Texas",2017,5,2017-01-28 19:00:00,8.12582,2777,34175,113,NA,17194,"2016/2017",27
"17327","States","Utah",2017,5,2017-01-28 19:00:00,1.60697,297,18482,32,NA,17194,"2016/2017",27
"17328","States","Vermont",2017,5,2017-01-28 19:00:00,1.91404,57,2978,10,NA,17194,"2016/2017",27
"17329","States","Virginia",2017,5,2017-01-28 19:00:00,3.73817,3603,96384,148,NA,17194,"2016/2017",27
"17330","States","Washington",2017,5,2017-01-28 19:00:00,1.8928,101,5336,48,NA,17194,"2016/2017",27
"17331","States","West Virginia",2017,5,2017-01-28 19:00:00,2.89023,574,19860,44,NA,17194,"2016/2017",27
"17332","States","Wisconsin",2017,5,2017-01-28 19:00:00,3.42476,231,6745,24,NA,17194,"2016/2017",27
"17333","States","Wyoming",2017,5,2017-01-28 19:00:00,4.33029,204,4711,23,NA,17194,"2016/2017",27
"17334","States","Puerto Rico",2017,5,2017-01-28 19:00:00,5.65314,280,4953,9,NA,17194,"2016/2017",27
"17335","States","Virgin Islands",2017,5,2017-01-28 19:00:00,0.652742,5,766,2,NA,17194,"2016/2017",27
"17336","States","Alabama",2017,6,2017-02-04 19:00:00,7.76346,705,9081,24,NA,17201,"2016/2017",28
"17337","States","Alaska",2017,6,2017-02-04 19:00:00,3.71517,60,1615,6,NA,17201,"2016/2017",28
"17338","States","Arizona",2017,6,2017-02-04 19:00:00,2.4757,670,27063,54,NA,17201,"2016/2017",28
"17339","States","Arkansas",2017,6,2017-02-04 19:00:00,9.78239,481,4917,13,NA,17201,"2016/2017",28
"17340","States","California",2017,6,2017-02-04 19:00:00,2.69419,1395,51778,118,NA,17201,"2016/2017",28
"17341","States","Colorado",2017,6,2017-02-04 19:00:00,2.03286,73,3591,5,NA,17201,"2016/2017",28
"17342","States","Connecticut",2017,6,2017-02-04 19:00:00,5.45754,232,4251,17,NA,17201,"2016/2017",28
"17343","States","Delaware",2017,6,2017-02-04 19:00:00,0.638468,16,2506,13,NA,17201,"2016/2017",28
"17344","States","District of Columbia",2017,6,2017-02-04 19:00:00,9.39163,247,2630,2,NA,17201,"2016/2017",28
"17345","States","Florida",2017,6,2017-02-04 19:00:00,NA,NA,NA,NA,NA,17201,"2016/2017",28
"17346","States","Georgia",2017,6,2017-02-04 19:00:00,5.08384,3038,59758,58,NA,17201,"2016/2017",28
"17347","States","Hawaii",2017,6,2017-02-04 19:00:00,3.75683,55,1464,15,NA,17201,"2016/2017",28
"17348","States","Idaho",2017,6,2017-02-04 19:00:00,1.76899,34,1922,8,NA,17201,"2016/2017",28
"17349","States","Illinois",2017,6,2017-02-04 19:00:00,4.36443,2297,52630,81,NA,17201,"2016/2017",28
"17350","States","Indiana",2017,6,2017-02-04 19:00:00,4.71858,306,6485,25,NA,17201,"2016/2017",28
"17351","States","Iowa",2017,6,2017-02-04 19:00:00,3.20677,125,3898,11,NA,17201,"2016/2017",28
"17352","States","Kansas",2017,6,2017-02-04 19:00:00,10.3592,796,7684,28,NA,17201,"2016/2017",28
"17353","States","Kentucky",2017,6,2017-02-04 19:00:00,6.5129,689,10579,25,NA,17201,"2016/2017",28
"17354","States","Louisiana",2017,6,2017-02-04 19:00:00,NA,NA,NA,NA,NA,17201,"2016/2017",28
"17355","States","Maine",2017,6,2017-02-04 19:00:00,1.61117,75,4655,29,NA,17201,"2016/2017",28
"17356","States","Maryland",2017,6,2017-02-04 19:00:00,4.58397,422,9206,42,NA,17201,"2016/2017",28
"17357","States","Massachusetts",2017,6,2017-02-04 19:00:00,2.73075,750,27465,45,NA,17201,"2016/2017",28
"17358","States","Michigan",2017,6,2017-02-04 19:00:00,3.71318,1001,26958,78,NA,17201,"2016/2017",28
"17359","States","Minnesota",2017,6,2017-02-04 19:00:00,4.41595,279,6318,20,NA,17201,"2016/2017",28
"17360","States","Mississippi",2017,6,2017-02-04 19:00:00,6.42202,1365,21255,51,NA,17201,"2016/2017",28
"17361","States","Missouri",2017,6,2017-02-04 19:00:00,6.74594,556,8242,18,NA,17201,"2016/2017",28
"17362","States","Montana",2017,6,2017-02-04 19:00:00,0.542083,19,3505,9,NA,17201,"2016/2017",28
"17363","States","Nebraska",2017,6,2017-02-04 19:00:00,4.17193,132,3164,14,NA,17201,"2016/2017",28
"17364","States","Nevada",2017,6,2017-02-04 19:00:00,1.7554,335,19084,35,NA,17201,"2016/2017",28
"17365","States","New Hampshire",2017,6,2017-02-04 19:00:00,1.19889,39,3253,19,NA,17201,"2016/2017",28
"17366","States","New Jersey",2017,6,2017-02-04 19:00:00,6.92602,1175,16965,31,NA,17201,"2016/2017",28
"17367","States","New Mexico",2017,6,2017-02-04 19:00:00,4.93837,641,12980,28,NA,17201,"2016/2017",28
"17368","States","New York",2017,6,2017-02-04 19:00:00,9.81455,1466,14937,68,NA,17201,"2016/2017",28
"17369","States","North Carolina",2017,6,2017-02-04 19:00:00,5.64241,877,15543,47,NA,17201,"2016/2017",28
"17370","States","North Dakota",2017,6,2017-02-04 19:00:00,5.19645,123,2367,12,NA,17201,"2016/2017",28
"17371","States","Ohio",2017,6,2017-02-04 19:00:00,3.02016,659,21820,73,NA,17201,"2016/2017",28
"17372","States","Oklahoma",2017,6,2017-02-04 19:00:00,14.9247,941,6305,22,NA,17201,"2016/2017",28
"17373","States","Oregon",2017,6,2017-02-04 19:00:00,3.29529,179,5432,18,NA,17201,"2016/2017",28
"17374","States","Pennsylvania",2017,6,2017-02-04 19:00:00,5.78649,735,12702,54,NA,17201,"2016/2017",28
"17375","States","Rhode Island",2017,6,2017-02-04 19:00:00,4.09232,172,4203,16,NA,17201,"2016/2017",28
"17376","States","South Carolina",2017,6,2017-02-04 19:00:00,6.8482,503,7345,16,NA,17201,"2016/2017",28
"17377","States","South Dakota",2017,6,2017-02-04 19:00:00,4.90407,524,10685,34,NA,17201,"2016/2017",28
"17378","States","Tennessee",2017,6,2017-02-04 19:00:00,7.38839,892,12073,57,NA,17201,"2016/2017",28
"17379","States","Texas",2017,6,2017-02-04 19:00:00,10.2826,3508,34116,113,NA,17201,"2016/2017",28
"17380","States","Utah",2017,6,2017-02-04 19:00:00,1.5936,293,18386,33,NA,17201,"2016/2017",28
"17381","States","Vermont",2017,6,2017-02-04 19:00:00,1.28205,37,2886,10,NA,17201,"2016/2017",28
"17382","States","Virginia",2017,6,2017-02-04 19:00:00,5.21859,5392,103323,147,NA,17201,"2016/2017",28
"17383","States","Washington",2017,6,2017-02-04 19:00:00,1.15735,47,4061,48,NA,17201,"2016/2017",28
"17384","States","West Virginia",2017,6,2017-02-04 19:00:00,2.86889,628,21890,45,NA,17201,"2016/2017",28
"17385","States","Wisconsin",2017,6,2017-02-04 19:00:00,3.6865,254,6890,25,NA,17201,"2016/2017",28
"17386","States","Wyoming",2017,6,2017-02-04 19:00:00,3.76857,170,4511,21,NA,17201,"2016/2017",28
"17387","States","Puerto Rico",2017,6,2017-02-04 19:00:00,5.69272,279,4901,9,NA,17201,"2016/2017",28
"17388","States","Virgin Islands",2017,6,2017-02-04 19:00:00,1.78571,13,728,2,NA,17201,"2016/2017",28
"17389","States","Alabama",2017,7,2017-02-11 19:00:00,7.56183,691,9138,25,NA,17208,"2016/2017",29
"17390","States","Alaska",2017,7,2017-02-11 19:00:00,4.28744,71,1656,6,NA,17208,"2016/2017",29
"17391","States","Arizona",2017,7,2017-02-11 19:00:00,2.29842,549,23886,48,NA,17208,"2016/2017",29
"17392","States","Arkansas",2017,7,2017-02-11 19:00:00,9.19692,489,5317,14,NA,17208,"2016/2017",29
"17393","States","California",2017,7,2017-02-11 19:00:00,2.52341,1245,49338,113,NA,17208,"2016/2017",29
"17394","States","Colorado",2017,7,2017-02-11 19:00:00,3.53982,8,226,5,NA,17208,"2016/2017",29
"17395","States","Connecticut",2017,7,2017-02-11 19:00:00,5.30733,234,4409,16,NA,17208,"2016/2017",29
"17396","States","Delaware",2017,7,2017-02-11 19:00:00,1.28824,40,3105,13,NA,17208,"2016/2017",29
"17397","States","District of Columbia",2017,7,2017-02-11 19:00:00,8.46287,196,2316,2,NA,17208,"2016/2017",29
"17398","States","Florida",2017,7,2017-02-11 19:00:00,NA,NA,NA,NA,NA,17208,"2016/2017",29
"17399","States","Georgia",2017,7,2017-02-11 19:00:00,6.15154,3284,53385,55,NA,17208,"2016/2017",29
"17400","States","Hawaii",2017,7,2017-02-11 19:00:00,3.7234,56,1504,15,NA,17208,"2016/2017",29
"17401","States","Idaho",2017,7,2017-02-11 19:00:00,1.99601,40,2004,8,NA,17208,"2016/2017",29
"17402","States","Illinois",2017,7,2017-02-11 19:00:00,4.76881,2435,51061,81,NA,17208,"2016/2017",29
"17403","States","Indiana",2017,7,2017-02-11 19:00:00,5.99604,363,6054,24,NA,17208,"2016/2017",29
"17404","States","Iowa",2017,7,2017-02-11 19:00:00,2.7972,108,3861,11,NA,17208,"2016/2017",29
"17405","States","Kansas",2017,7,2017-02-11 19:00:00,8.70335,590,6779,27,NA,17208,"2016/2017",29
"17406","States","Kentucky",2017,7,2017-02-11 19:00:00,9.21883,1081,11726,28,NA,17208,"2016/2017",29
"17407","States","Louisiana",2017,7,2017-02-11 19:00:00,NA,NA,NA,NA,NA,17208,"2016/2017",29
"17408","States","Maine",2017,7,2017-02-11 19:00:00,1.20902,52,4301,29,NA,17208,"2016/2017",29
"17409","States","Maryland",2017,7,2017-02-11 19:00:00,6.08186,581,9553,43,NA,17208,"2016/2017",29
"17410","States","Massachusetts",2017,7,2017-02-11 19:00:00,2.4473,714,29175,44,NA,17208,"2016/2017",29
"17411","States","Michigan",2017,7,2017-02-11 19:00:00,4.60287,1115,24224,74,NA,17208,"2016/2017",29
"17412","States","Minnesota",2017,7,2017-02-11 19:00:00,4.54856,333,7321,20,NA,17208,"2016/2017",29
"17413","States","Mississippi",2017,7,2017-02-11 19:00:00,6.25095,1238,19805,47,NA,17208,"2016/2017",29
"17414","States","Missouri",2017,7,2017-02-11 19:00:00,5.01464,411,8196,18,NA,17208,"2016/2017",29
"17415","States","Montana",2017,7,2017-02-11 19:00:00,0.117268,4,3411,8,NA,17208,"2016/2017",29
"17416","States","Nebraska",2017,7,2017-02-11 19:00:00,2.29617,69,3005,13,NA,17208,"2016/2017",29
"17417","States","Nevada",2017,7,2017-02-11 19:00:00,1.32337,248,18740,36,NA,17208,"2016/2017",29
"17418","States","New Hampshire",2017,7,2017-02-11 19:00:00,1.6573,59,3560,20,NA,17208,"2016/2017",29
"17419","States","New Jersey",2017,7,2017-02-11 19:00:00,5.55885,938,16874,30,NA,17208,"2016/2017",29
"17420","States","New Mexico",2017,7,2017-02-11 19:00:00,4.83111,615,12730,28,NA,17208,"2016/2017",29
"17421","States","New York",2017,7,2017-02-11 19:00:00,8.27769,1153,13929,66,NA,17208,"2016/2017",29
"17422","States","North Carolina",2017,7,2017-02-11 19:00:00,6.66496,1044,15664,46,NA,17208,"2016/2017",29
"17423","States","North Dakota",2017,7,2017-02-11 19:00:00,3.8105,74,1942,10,NA,17208,"2016/2017",29
"17424","States","Ohio",2017,7,2017-02-11 19:00:00,3.09366,694,22433,72,NA,17208,"2016/2017",29
"17425","States","Oklahoma",2017,7,2017-02-11 19:00:00,11.7363,680,5794,19,NA,17208,"2016/2017",29
"17426","States","Oregon",2017,7,2017-02-11 19:00:00,2.9166,171,5863,19,NA,17208,"2016/2017",29
"17427","States","Pennsylvania",2017,7,2017-02-11 19:00:00,4.68299,698,14905,56,NA,17208,"2016/2017",29
"17428","States","Rhode Island",2017,7,2017-02-11 19:00:00,4.14856,210,5062,16,NA,17208,"2016/2017",29
"17429","States","South Carolina",2017,7,2017-02-11 19:00:00,6.69307,507,7575,14,NA,17208,"2016/2017",29
"17430","States","South Dakota",2017,7,2017-02-11 19:00:00,4.54676,474,10425,34,NA,17208,"2016/2017",29
"17431","States","Tennessee",2017,7,2017-02-11 19:00:00,7.14343,883,12361,60,NA,17208,"2016/2017",29
"17432","States","Texas",2017,7,2017-02-11 19:00:00,9.2512,2592,28018,90,NA,17208,"2016/2017",29
"17433","States","Utah",2017,7,2017-02-11 19:00:00,1.29598,241,18596,32,NA,17208,"2016/2017",29
"17434","States","Vermont",2017,7,2017-02-11 19:00:00,1.07602,31,2881,10,NA,17208,"2016/2017",29
"17435","States","Virginia",2017,7,2017-02-11 19:00:00,5.8855,6048,102761,148,NA,17208,"2016/2017",29
"17436","States","Washington",2017,7,2017-02-11 19:00:00,0.828116,41,4951,48,NA,17208,"2016/2017",29
"17437","States","West Virginia",2017,7,2017-02-11 19:00:00,3.61845,841,23242,47,NA,17208,"2016/2017",29
"17438","States","Wisconsin",2017,7,2017-02-11 19:00:00,3.14223,228,7256,24,NA,17208,"2016/2017",29
"17439","States","Wyoming",2017,7,2017-02-11 19:00:00,3.00981,138,4585,23,NA,17208,"2016/2017",29
"17440","States","Puerto Rico",2017,7,2017-02-11 19:00:00,4.76804,222,4656,9,NA,17208,"2016/2017",29
"17441","States","Virgin Islands",2017,7,2017-02-11 19:00:00,0.136612,1,732,2,NA,17208,"2016/2017",29
"17442","States","Alabama",2017,8,2017-02-18 19:00:00,7.42094,650,8759,25,NA,17215,"2016/2017",30
"17443","States","Alaska",2017,8,2017-02-18 19:00:00,3.76276,59,1568,6,NA,17215,"2016/2017",30
"17444","States","Arizona",2017,8,2017-02-18 19:00:00,2.5321,564,22274,52,NA,17215,"2016/2017",30
"17445","States","Arkansas",2017,8,2017-02-18 19:00:00,7.89474,390,4940,13,NA,17215,"2016/2017",30
"17446","States","California",2017,8,2017-02-18 19:00:00,2.38854,1080,45216,107,NA,17215,"2016/2017",30
"17447","States","Colorado",2017,8,2017-02-18 19:00:00,1.31508,49,3726,5,NA,17215,"2016/2017",30
"17448","States","Connecticut",2017,8,2017-02-18 19:00:00,5.03785,193,3831,13,NA,17215,"2016/2017",30
"17449","States","Delaware",2017,8,2017-02-18 19:00:00,1.14424,33,2884,13,NA,17215,"2016/2017",30
"17450","States","District of Columbia",2017,8,2017-02-18 19:00:00,7.23746,153,2114,2,NA,17215,"2016/2017",30
"17451","States","Florida",2017,8,2017-02-18 19:00:00,NA,NA,NA,NA,NA,17215,"2016/2017",30
"17452","States","Georgia",2017,8,2017-02-18 19:00:00,5.99941,3464,57739,58,NA,17215,"2016/2017",30
"17453","States","Hawaii",2017,8,2017-02-18 19:00:00,4.21053,56,1330,16,NA,17215,"2016/2017",30
"17454","States","Idaho",2017,8,2017-02-18 19:00:00,1.48699,28,1883,7,NA,17215,"2016/2017",30
"17455","States","Illinois",2017,8,2017-02-18 19:00:00,4.56599,2284,50022,79,NA,17215,"2016/2017",30
"17456","States","Indiana",2017,8,2017-02-18 19:00:00,5.26666,317,6019,24,NA,17215,"2016/2017",30
"17457","States","Iowa",2017,8,2017-02-18 19:00:00,1.95448,73,3735,11,NA,17215,"2016/2017",30
"17458","States","Kansas",2017,8,2017-02-18 19:00:00,6.89316,491,7123,27,NA,17215,"2016/2017",30
"17459","States","Kentucky",2017,8,2017-02-18 19:00:00,8.21918,858,10439,26,NA,17215,"2016/2017",30
"17460","States","Louisiana",2017,8,2017-02-18 19:00:00,NA,NA,NA,NA,NA,17215,"2016/2017",30
"17461","States","Maine",2017,8,2017-02-18 19:00:00,1.23158,56,4547,29,NA,17215,"2016/2017",30
"17462","States","Maryland",2017,8,2017-02-18 19:00:00,5.82144,579,9946,43,NA,17215,"2016/2017",30
"17463","States","Massachusetts",2017,8,2017-02-18 19:00:00,2.53476,669,26393,46,NA,17215,"2016/2017",30
"17464","States","Michigan",2017,8,2017-02-18 19:00:00,4.28887,1069,24925,75,NA,17215,"2016/2017",30
"17465","States","Minnesota",2017,8,2017-02-18 19:00:00,4.61632,305,6607,19,NA,17215,"2016/2017",30
"17466","States","Mississippi",2017,8,2017-02-18 19:00:00,6.78651,1344,19804,49,NA,17215,"2016/2017",30
"17467","States","Missouri",2017,8,2017-02-18 19:00:00,4.40847,354,8030,19,NA,17215,"2016/2017",30
"17468","States","Montana",2017,8,2017-02-18 19:00:00,0.244275,8,3275,9,NA,17215,"2016/2017",30
"17469","States","Nebraska",2017,8,2017-02-18 19:00:00,1.93638,56,2892,14,NA,17215,"2016/2017",30
"17470","States","Nevada",2017,8,2017-02-18 19:00:00,1.27038,240,18892,36,NA,17215,"2016/2017",30
"17471","States","New Hampshire",2017,8,2017-02-18 19:00:00,1.71595,65,3788,20,NA,17215,"2016/2017",30
"17472","States","New Jersey",2017,8,2017-02-18 19:00:00,4.8848,812,16623,29,NA,17215,"2016/2017",30
"17473","States","New Mexico",2017,8,2017-02-18 19:00:00,4.62475,562,12152,27,NA,17215,"2016/2017",30
"17474","States","New York",2017,8,2017-02-18 19:00:00,6.33198,811,12808,67,NA,17215,"2016/2017",30
"17475","States","North Carolina",2017,8,2017-02-18 19:00:00,7.59585,1157,15232,47,NA,17215,"2016/2017",30
"17476","States","North Dakota",2017,8,2017-02-18 19:00:00,3.50235,67,1913,8,NA,17215,"2016/2017",30
"17477","States","Ohio",2017,8,2017-02-18 19:00:00,3.58684,798,22248,71,NA,17215,"2016/2017",30
"17478","States","Oklahoma",2017,8,2017-02-18 19:00:00,10.431,593,5685,22,NA,17215,"2016/2017",30
"17479","States","Oregon",2017,8,2017-02-18 19:00:00,2.53623,147,5796,18,NA,17215,"2016/2017",30
"17480","States","Pennsylvania",2017,8,2017-02-18 19:00:00,4.00976,559,13941,56,NA,17215,"2016/2017",30
"17481","States","Rhode Island",2017,8,2017-02-18 19:00:00,4.309,193,4479,16,NA,17215,"2016/2017",30
"17482","States","South Carolina",2017,8,2017-02-18 19:00:00,7.55091,571,7562,15,NA,17215,"2016/2017",30
"17483","States","South Dakota",2017,8,2017-02-18 19:00:00,3.39673,334,9833,34,NA,17215,"2016/2017",30
"17484","States","Tennessee",2017,8,2017-02-18 19:00:00,5.21413,515,9877,53,NA,17215,"2016/2017",30
"17485","States","Texas",2017,8,2017-02-18 19:00:00,8.99901,2635,29281,106,NA,17215,"2016/2017",30
"17486","States","Utah",2017,8,2017-02-18 19:00:00,1.60169,258,16108,33,NA,17215,"2016/2017",30
"17487","States","Vermont",2017,8,2017-02-18 19:00:00,1.75254,50,2853,10,NA,17215,"2016/2017",30
"17488","States","Virginia",2017,8,2017-02-18 19:00:00,6.67057,7511,112599,150,NA,17215,"2016/2017",30
"17489","States","Washington",2017,8,2017-02-18 19:00:00,0.720644,34,4718,48,NA,17215,"2016/2017",30
"17490","States","West Virginia",2017,8,2017-02-18 19:00:00,3.53901,850,24018,46,NA,17215,"2016/2017",30
"17491","States","Wisconsin",2017,8,2017-02-18 19:00:00,3.40217,229,6731,23,NA,17215,"2016/2017",30
"17492","States","Wyoming",2017,8,2017-02-18 19:00:00,2.07824,85,4090,22,NA,17215,"2016/2017",30
"17493","States","Puerto Rico",2017,8,2017-02-18 19:00:00,4.44351,212,4771,9,NA,17215,"2016/2017",30
"17494","States","Virgin Islands",2017,8,2017-02-18 19:00:00,0.423131,3,709,2,NA,17215,"2016/2017",30
"17495","States","Alabama",2017,9,2017-02-25 19:00:00,6.29416,490,7785,24,NA,17222,"2016/2017",31
"17496","States","Alaska",2017,9,2017-02-25 19:00:00,3.52423,56,1589,6,NA,17222,"2016/2017",31
"17497","States","Arizona",2017,9,2017-02-25 19:00:00,2.75203,668,24273,52,NA,17222,"2016/2017",31
"17498","States","Arkansas",2017,9,2017-02-25 19:00:00,4.47866,192,4287,12,NA,17222,"2016/2017",31
"17499","States","California",2017,9,2017-02-25 19:00:00,2.14593,1082,50421,112,NA,17222,"2016/2017",31
"17500","States","Colorado",2017,9,2017-02-25 19:00:00,1.73661,60,3455,5,NA,17222,"2016/2017",31
"17501","States","Connecticut",2017,9,2017-02-25 19:00:00,4.01284,175,4361,15,NA,17222,"2016/2017",31
"17502","States","Delaware",2017,9,2017-02-25 19:00:00,0.596421,18,3018,13,NA,17222,"2016/2017",31
"17503","States","District of Columbia",2017,9,2017-02-25 19:00:00,7.39146,206,2787,2,NA,17222,"2016/2017",31
"17504","States","Florida",2017,9,2017-02-25 19:00:00,NA,NA,NA,NA,NA,17222,"2016/2017",31
"17505","States","Georgia",2017,9,2017-02-25 19:00:00,4.57355,2479,54203,55,NA,17222,"2016/2017",31
"17506","States","Hawaii",2017,9,2017-02-25 19:00:00,3.36927,50,1484,15,NA,17222,"2016/2017",31
"17507","States","Idaho",2017,9,2017-02-25 19:00:00,1.06332,22,2069,8,NA,17222,"2016/2017",31
"17508","States","Illinois",2017,9,2017-02-25 19:00:00,3.52349,1743,49468,79,NA,17222,"2016/2017",31
"17509","States","Indiana",2017,9,2017-02-25 19:00:00,3.30212,201,6087,26,NA,17222,"2016/2017",31
"17510","States","Iowa",2017,9,2017-02-25 19:00:00,1.12601,42,3730,12,NA,17222,"2016/2017",31
"17511","States","Kansas",2017,9,2017-02-25 19:00:00,5.14078,367,7139,28,NA,17222,"2016/2017",31
"17512","States","Kentucky",2017,9,2017-02-25 19:00:00,6.13134,633,10324,26,NA,17222,"2016/2017",31
"17513","States","Louisiana",2017,9,2017-02-25 19:00:00,NA,NA,NA,NA,NA,17222,"2016/2017",31
"17514","States","Maine",2017,9,2017-02-25 19:00:00,1.38257,76,5497,29,NA,17222,"2016/2017",31
"17515","States","Maryland",2017,9,2017-02-25 19:00:00,3.39394,336,9900,43,NA,17222,"2016/2017",31
"17516","States","Massachusetts",2017,9,2017-02-25 19:00:00,1.63971,518,31591,45,NA,17222,"2016/2017",31
"17517","States","Michigan",2017,9,2017-02-25 19:00:00,3.26298,790,24211,75,NA,17222,"2016/2017",31
"17518","States","Minnesota",2017,9,2017-02-25 19:00:00,3.02862,218,7198,21,NA,17222,"2016/2017",31
"17519","States","Mississippi",2017,9,2017-02-25 19:00:00,5.83258,1165,19974,50,NA,17222,"2016/2017",31
"17520","States","Missouri",2017,9,2017-02-25 19:00:00,3.08846,243,7868,19,NA,17222,"2016/2017",31
"17521","States","Montana",2017,9,2017-02-25 19:00:00,0.152672,5,3275,8,NA,17222,"2016/2017",31
"17522","States","Nebraska",2017,9,2017-02-25 19:00:00,1.24297,42,3379,13,NA,17222,"2016/2017",31
"17523","States","Nevada",2017,9,2017-02-25 19:00:00,1.26629,241,19032,36,NA,17222,"2016/2017",31
"17524","States","New Hampshire",2017,9,2017-02-25 19:00:00,1.18394,41,3463,20,NA,17222,"2016/2017",31
"17525","States","New Jersey",2017,9,2017-02-25 19:00:00,4.05102,632,15601,31,NA,17222,"2016/2017",31
"17526","States","New Mexico",2017,9,2017-02-25 19:00:00,3.89599,445,11422,26,NA,17222,"2016/2017",31
"17527","States","New York",2017,9,2017-02-25 19:00:00,2.9721,407,13694,67,NA,17222,"2016/2017",31
"17528","States","North Carolina",2017,9,2017-02-25 19:00:00,5.96889,994,16653,49,NA,17222,"2016/2017",31
"17529","States","North Dakota",2017,9,2017-02-25 19:00:00,3.48071,74,2126,9,NA,17222,"2016/2017",31
"17530","States","Ohio",2017,9,2017-02-25 19:00:00,2.46458,494,20044,70,NA,17222,"2016/2017",31
"17531","States","Oklahoma",2017,9,2017-02-25 19:00:00,9.11975,460,5044,18,NA,17222,"2016/2017",31
"17532","States","Oregon",2017,9,2017-02-25 19:00:00,2.61278,139,5320,16,NA,17222,"2016/2017",31
"17533","States","Pennsylvania",2017,9,2017-02-25 19:00:00,2.57151,374,14544,58,NA,17222,"2016/2017",31
"17534","States","Rhode Island",2017,9,2017-02-25 19:00:00,2.83892,138,4861,16,NA,17222,"2016/2017",31
"17535","States","South Carolina",2017,9,2017-02-25 19:00:00,5.52172,408,7389,15,NA,17222,"2016/2017",31
"17536","States","South Dakota",2017,9,2017-02-25 19:00:00,2.58154,243,9413,34,NA,17222,"2016/2017",31
"17537","States","Tennessee",2017,9,2017-02-25 19:00:00,5.55114,628,11313,54,NA,17222,"2016/2017",31
"17538","States","Texas",2017,9,2017-02-25 19:00:00,7.50649,2256,30054,107,NA,17222,"2016/2017",31
"17539","States","Utah",2017,9,2017-02-25 19:00:00,0.493608,78,15802,32,NA,17222,"2016/2017",31
"17540","States","Vermont",2017,9,2017-02-25 19:00:00,1.80403,51,2827,10,NA,17222,"2016/2017",31
"17541","States","Virginia",2017,9,2017-02-25 19:00:00,4.02646,4085,101454,149,NA,17222,"2016/2017",31
"17542","States","Washington",2017,9,2017-02-25 19:00:00,0.694996,35,5036,47,NA,17222,"2016/2017",31
"17543","States","West Virginia",2017,9,2017-02-25 19:00:00,3.37181,815,24171,46,NA,17222,"2016/2017",31
"17544","States","Wisconsin",2017,9,2017-02-25 19:00:00,2.49126,171,6864,25,NA,17222,"2016/2017",31
